CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesa;Status_Validacao;Motivo_Erro
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;1;2025;14903.62;Valido;
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;1;2025;151060.88;Valido;
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;1;2025;957136.1;Valido;
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;1;2025;957136.1;Valido;
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;1;2025;957136.1;Valido;
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;1;2025;957136.1;Valido;
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;1;2025;957136.1;Valido;
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;1;2025;883276.47;Valido;
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;1;2025;73859.63;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;7087338.17;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;6965318.44;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;3299917.63;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;3299837.63;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;44753.75;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;180822.49;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;202945.86;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;264957.5;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;1479663.9;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;943910.99;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;894810.76;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;894810.76;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;937284.88;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;49100.23;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;49100.23;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;51471.5;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;70412474.69;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;71352337.04;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;18624103.85;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;18624103.85;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;246256.86;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;7352070.57;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;1085.0;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;471969.04;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;229413.21;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;11622692.57;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;116892.47;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;3328535.22;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;3490.56;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;239220.81;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;113624.37;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;5200514.24;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;12232.71;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;13365.0;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;726824.69;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;77004.14;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;25070.88;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;7052.35;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;1090374.73;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;59960.0;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;17846.0;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;4435.44;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;3535.05;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;1986830.89;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;12152.62;Valido;
26189530000113;UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.;1;2025;1129221.29;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;7349603.66;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;3296.08;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;1894549.04;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;49315.92;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;2938281.37;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;409151.92;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;409151.92;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;56240.68;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;266195.82;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;3581.0;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;5600.0;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;77534.42;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;148800.02;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;148800.02;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;14345.7;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;103790.32;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;15553.62;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;15110.38;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;297347.75;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;297347.75;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;297347.75;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;297347.75;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;297347.75;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;456783.12;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;159435.37;Valido;
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;1;2025;144000.0;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;12348.13;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;198.58;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;190.4;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;190.4;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;190.4;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;190.4;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;8.18;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;8.18;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;8.18;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;8.18;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;8.18;Valido;
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1;2025;8.18;Valido;
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;1;2025;4883813.47;Valido;
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;1;2025;4854174.99;Valido;
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;1;2025;29638.48;Valido;
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;1;2025;6821565.28;Valido;
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;1;2025;1482857.93;Valido;
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;1;2025;1247562.47;Valido;
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;1;2025;235295.46;Valido;
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;1;2025;555380.0;Valido;
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;21381591.99;Valido;
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;21437499.62;Valido;
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;21011756.59;Valido;
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;21011756.59;Valido;
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;21965700.41;Valido;
87827689000100;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;1;2025;58108635.91;Valido;
87827689000100;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;1;2025;55040220.4;Valido;
87827689000100;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;1;2025;3068415.51;Valido;
87827689000100;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;1;2025;3571360.02;Valido;
87827689000100;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;1;2025;6133914.72;Valido;
87827689000100;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;1;2025;6133914.72;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;5320013593.04;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;5183516348.17;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;2873414838.23;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;2804506258.9;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;238560361.75;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;484046235.18;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;7847815.53;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;257077251.66;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;103997244.08;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;33341053.9;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;1912040477.96;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;275344089.5;Valido;
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;1;2025;107604828.33;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;35680.38;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;124776.73;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;310322.39;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;326045.53;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;3900.19;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;1263569.58;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;1811295.18;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;80.0;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;80.0;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;2007084.11;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;2007084.11;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;42465.62;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;253479.15;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;129099.95;Valido;
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;1;2025;280789.12;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;10850.92;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;10850.92;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;651643.44;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;12725701.01;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;12540806.14;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;184894.87;Valido;
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;1;2025;165871.43;Valido;
92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;77301.61;Valido;
92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;77301.61;Valido;
92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;77301.61;Valido;
92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;85748.48;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;5490.87;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;5391.36;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;2414771.88;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;710.92;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;135.22;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;988.46;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;188430.67;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;1282126.28;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;1282126.28;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;960.0;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;60.0;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;2317.16;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;3944.91;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;140626.49;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;13297.58;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;7522.69;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;256814.46;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;1924.3;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;52679.24;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;144557.16;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;413010.0;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;7202.9;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;254917.74;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;2448.4;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;581.52;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;368.08;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;370.65;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;117308.09;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;427.5;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;42294968.44;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;42294968.44;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;826493.49;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;22335063.8;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;343.65;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;1822137.72;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;506346.05;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;32500847.34;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;21446.46;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;72838.81;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;3920.1;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;8594919.35;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;8325072.74;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;8325072.74;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;61726.58;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;1243023.54;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;13870.42;Valido;
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;1;2025;130823.78;Valido;
